,var1,var2,correlation,p_value,significant
123,MonocytesPercentage_Avg_chronic,MonocytesPercentage_Avg_acute,0.17698461371605081,0.001984998893164562,False
124,MonocytesPercentage_Avg_preclinical,MonocytesPercentage_Avg_chronic,0.05772960528337203,0.31654878975336664,False
125,MonocytesPercentage_Avg_preclinical,MonocytesPercentage_Avg_acute,0.4271074909659288,7.265987436846559e-15,False
126,MonocytesPercentage_Avg_acute,MonocytesPercentage_Avg_chronic,0.17698461371605081,0.001984998893164562,False
127,MonocytesPercentage_Avg_acute,MonocytesPercentage_Avg_preclinical,0.42710749096592887,7.265987436846559e-15,False
128,BasophilsPercentage_Avg_preclinical,BasophilsPercentage_Avg_acute,0.1882528700754883,0.000991797897298917,False
129,BasophilsPercentage_Avg_preclinical,BasophilsPercentage_Avg_chronic,0.21095409476149654,0.00021680454139461785,False
130,BasophilsPercentage_Avg_acute,BasophilsPercentage_Avg_preclinical,0.18825287007548833,0.000991797897298914,False
131,BasophilsPercentage_Avg_acute,BasophilsPercentage_Avg_chronic,0.12644739609003242,0.02775018846891755,False
132,BasophilsPercentage_Avg_chronic,BasophilsPercentage_Avg_preclinical,0.21095409476149649,0.0002168045413946189,False
133,BasophilsPercentage_Avg_chronic,BasophilsPercentage_Avg_acute,0.12644739609003242,0.02775018846891755,False
134,Nucleosome_Avg_chronic,Nucleosome_Avg_acute,0.5038199777562474,6.5703799292511165e-21,False
135,Nucleosome_Avg_acute,Nucleosome_Avg_chronic,0.5038199777562474,6.5703799292511165e-21,False
136,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_acute,0.3042040414961676,6.593079419213194e-08,False
137,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.07951438093832788,0.1674129184817894,False
138,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,0.3042040414961676,6.593079419213194e-08,False
139,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.246405131946602,1.4345988920773339e-05,False
140,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,0.07951438093832788,0.1674129184817894,False
141,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_acute,0.24640513194660196,1.4345988920773257e-05,False
142,AbsoluteLymphocyteCount_Avg_chronic,AbsoluteLymphocyteCount_Avg_acute,0.5674576493229351,3.196502932800482e-27,False
143,AbsoluteLymphocyteCount_Avg_chronic,AbsoluteLymphocyteCount_Avg_preclinical,0.6674574831411039,1.9649412376629212e-40,False
144,AbsoluteLymphocyteCount_Avg_acute,AbsoluteLymphocyteCount_Avg_chronic,0.5674576493229351,3.196502932800482e-27,False
145,AbsoluteLymphocyteCount_Avg_acute,AbsoluteLymphocyteCount_Avg_preclinical,0.5601937116819309,1.9728392126909428e-26,False
146,AbsoluteLymphocyteCount_Avg_preclinical,AbsoluteLymphocyteCount_Avg_chronic,0.6674574831411039,1.9649412376629212e-40,False
147,AbsoluteLymphocyteCount_Avg_preclinical,AbsoluteLymphocyteCount_Avg_acute,0.5601937116819309,1.9728392126909428e-26,False
148,PlateletDistributionWidth_Avg_acute,PlateletDistributionWidth_Avg_chronic,0.5645569856535466,6.6472937633733e-27,False
149,PlateletDistributionWidth_Avg_acute,PlateletDistributionWidth_Avg_preclinical,0.5481841745642975,3.6315828767638535e-25,False
150,PlateletDistributionWidth_Avg_chronic,PlateletDistributionWidth_Avg_acute,0.5645569856535466,6.6472937633733e-27,False
151,PlateletDistributionWidth_Avg_chronic,PlateletDistributionWidth_Avg_preclinical,0.5461636507124106,5.860733667895766e-25,False
152,PlateletDistributionWidth_Avg_preclinical,PlateletDistributionWidth_Avg_acute,0.5481841745642975,3.6315828767638535e-25,False
153,PlateletDistributionWidth_Avg_preclinical,PlateletDistributionWidth_Avg_chronic,0.5461636507124106,5.860733667895766e-25,False
154,SMRNP_Avg_chronic,SMRNP_Avg_acute,0.42520510180490456,9.832509586868563e-15,False
155,SMRNP_Avg_acute,SMRNP_Avg_chronic,0.42520510180490456,9.832509586868563e-15,False
156,FreeThyroxine_Avg_chronic,FreeThyroxine_Avg_acute,-0.13915041380130375,0.01535191062128383,False
157,FreeThyroxine_Avg_acute,FreeThyroxine_Avg_chronic,-0.13915041380130375,0.01535191062128383,False
